"","StateAb","DivisionID","DivisionNm","PollingPlaceID","PollingPlace","CandidateID","Surname","GivenNm","BallotPosition","Elected","HistoricElected","PartyAb","PartyNm","OrdinaryVotes","Swing"
"199","ACT",102,"Fraser",64585,"Tuggeranong FRASER PPVC",24865,"LEE","Elizabeth",2,"N","N","LP","Liberal",241,4.28
"200","ACT",102,"Fraser",64585,"Tuggeranong FRASER PPVC",24147,"LEIGH","Andrew",3,"Y","Y","ALP","Australian Labor Party",378,-4.28
"201","ACT",102,"Fraser",8836,"Turner",24865,"LEE","Elizabeth",2,"N","N","LP","Liberal",404,-1.23
"202","ACT",102,"Fraser",8836,"Turner",24147,"LEIGH","Andrew",3,"Y","Y","ALP","Australian Labor Party",1421,1.23
"203","ACT",102,"Fraser",8837,"Watson",24865,"LEE","Elizabeth",2,"N","N","LP","Liberal",740,0.26
"204","ACT",102,"Fraser",8837,"Watson",24147,"LEIGH","Andrew",3,"Y","Y","ALP","Australian Labor Party",1994,-0.26
"205","ACT",102,"Fraser",8838,"Weetangera",24865,"LEE","Elizabeth",2,"N","N","LP","Liberal",732,2.59
"206","ACT",102,"Fraser",8838,"Weetangera",24147,"LEIGH","Andrew",3,"Y","Y","ALP","Australian Labor Party",1159,-2.59
"207","ACT",102,"Fraser",64584,"Woden FRASER PPVC",24865,"LEE","Elizabeth",2,"N","N","LP","Liberal",704,2.87
"208","ACT",102,"Fraser",64584,"Woden FRASER PPVC",24147,"LEIGH","Andrew",3,"Y","Y","ALP","Australian Labor Party",1167,-2.87
"209","ACT",102,"Fraser",8839,"Wreck Bay",24865,"LEE","Elizabeth",2,"N","N","LP","Liberal",1,-11.63
"210","ACT",102,"Fraser",8839,"Wreck Bay",24147,"LEIGH","Andrew",3,"Y","Y","ALP","Australian Labor Party",61,11.63
"211","NSW",103,"Banks",31,"Allawah",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",652,-4.92
"212","NSW",103,"Banks",31,"Allawah",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",699,4.92
"213","NSW",103,"Banks",67,"Allawah South",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",444,-2
"214","NSW",103,"Banks",67,"Allawah South",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",407,2
"215","NSW",103,"Banks",56500,"Beverly Hills North (Banks)",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",183,-4.11
"216","NSW",103,"Banks",56500,"Beverly Hills North (Banks)",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",146,4.11
"217","NSW",103,"Banks",2646,"Beverly Hills South",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",652,-2.15
"218","NSW",103,"Banks",2646,"Beverly Hills South",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",559,2.15
"219","NSW",103,"Banks",46,"Blakehurst North",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",280,-4.75
"220","NSW",103,"Banks",46,"Blakehurst North",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",323,4.75
"221","NSW",103,"Banks",33,"Blakehurst South",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",453,-2.63
"222","NSW",103,"Banks",33,"Blakehurst South",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1263,2.63
"223","NSW",103,"Banks",65425,"BLV Banks PPVC",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",15,50
"224","NSW",103,"Banks",65425,"BLV Banks PPVC",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",15,50
"225","NSW",103,"Banks",56472,"Carlton South (Banks)",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",234,-2.95
"226","NSW",103,"Banks",56472,"Carlton South (Banks)",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",173,2.95
"227","NSW",103,"Banks",65,"Carlton West",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",555,-4.31
"228","NSW",103,"Banks",65,"Carlton West",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",591,4.31
"229","NSW",103,"Banks",42,"Connells Point",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",750,-0.79
"230","NSW",103,"Banks",42,"Connells Point",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1686,0.79
"231","NSW",103,"Banks",30094,"Divisional Office (PREPOLL)",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",0,-80
"232","NSW",103,"Banks",30094,"Divisional Office (PREPOLL)",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",0,-20
"233","NSW",103,"Banks",2663,"Hurstville",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",941,-3.94
"234","NSW",103,"Banks",2663,"Hurstville",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",875,3.94
"235","NSW",103,"Banks",34046,"Hurstville BANKS PPVC",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",3983,-1.85
"236","NSW",103,"Banks",34046,"Hurstville BANKS PPVC",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",4124,1.85
"237","NSW",103,"Banks",2664,"Hurstville East",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",766,-3.65
"238","NSW",103,"Banks",2664,"Hurstville East",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",725,3.65
"239","NSW",103,"Banks",45,"Hurstville Grove",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",805,-3.25
"240","NSW",103,"Banks",45,"Hurstville Grove",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1184,3.25
"241","NSW",103,"Banks",2665,"Hurstville North",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",843,-4.15
"242","NSW",103,"Banks",2665,"Hurstville North",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",883,4.15
"243","NSW",103,"Banks",43,"Hurstville South",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",468,8.51
"244","NSW",103,"Banks",43,"Hurstville South",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",428,-8.51
"245","NSW",103,"Banks",4,"Lugarno",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",971,-2.12
"246","NSW",103,"Banks",4,"Lugarno",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1878,2.12
"247","NSW",103,"Banks",55,"Mortdale Central",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",870,-4.46
"248","NSW",103,"Banks",55,"Mortdale Central",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",798,4.46
"249","NSW",103,"Banks",56,"Mortdale East",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",683,-4.88
"250","NSW",103,"Banks",56,"Mortdale East",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",684,4.88
"251","NSW",103,"Banks",57,"Mortdale Heights",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",434,-8.04
"252","NSW",103,"Banks",57,"Mortdale Heights",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",624,8.04
"253","NSW",103,"Banks",5,"Mortdale West",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",940,-4.58
"254","NSW",103,"Banks",5,"Mortdale West",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",954,4.58
"255","NSW",103,"Banks",6,"Narwee",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",1296,-4.24
"256","NSW",103,"Banks",6,"Narwee",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1177,4.24
"257","NSW",103,"Banks",58,"Oatley",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",1093,-2.61
"258","NSW",103,"Banks",58,"Oatley",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1589,2.61
"259","NSW",103,"Banks",59,"Oatley West",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",931,-3.14
"260","NSW",103,"Banks",59,"Oatley West",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1323,3.14
"261","NSW",103,"Banks",7,"Padstow",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",1393,-3.95
"262","NSW",103,"Banks",7,"Padstow",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1205,3.95
"263","NSW",103,"Banks",8,"Padstow East",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",686,-4.58
"264","NSW",103,"Banks",8,"Padstow East",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",678,4.58
"265","NSW",103,"Banks",9,"Padstow North",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",481,-3.2
"266","NSW",103,"Banks",9,"Padstow North",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",405,3.2
"267","NSW",103,"Banks",10,"Padstow South",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",1076,-3.5
"268","NSW",103,"Banks",10,"Padstow South",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1233,3.5
"269","NSW",103,"Banks",16,"Peakhurst East",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",984,-3.68
"270","NSW",103,"Banks",16,"Peakhurst East",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",893,3.68
"271","NSW",103,"Banks",17,"Peakhurst South",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",628,-6.31
"272","NSW",103,"Banks",17,"Peakhurst South",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",974,6.31
"273","NSW",103,"Banks",18,"Peakhurst West",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",1060,-3.18
"274","NSW",103,"Banks",18,"Peakhurst West",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1278,3.18
"275","NSW",103,"Banks",19,"Penshurst",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",735,-4.81
"276","NSW",103,"Banks",19,"Penshurst",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",755,4.81
"277","NSW",103,"Banks",60,"Penshurst Central",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",1166,-1.56
"278","NSW",103,"Banks",60,"Penshurst Central",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",884,1.56
"279","NSW",103,"Banks",23,"Punchbowl (Banks)",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",685,-1.04
"280","NSW",103,"Banks",23,"Punchbowl (Banks)",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",328,1.04
"281","NSW",103,"Banks",24,"Revesby (Banks)",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",338,-5.03
"282","NSW",103,"Banks",24,"Revesby (Banks)",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",257,5.03
"283","NSW",103,"Banks",58722,"Revesby BANKS PPVC",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",997,-5.4
"284","NSW",103,"Banks",58722,"Revesby BANKS PPVC",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",1153,5.4
"285","NSW",103,"Banks",25,"Revesby North (Banks)",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",1059,-3.7
"286","NSW",103,"Banks",25,"Revesby North (Banks)",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",808,3.7
"287","NSW",103,"Banks",3,"Riverwood East",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",972,1.77
"288","NSW",103,"Banks",3,"Riverwood East",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",589,-1.77
"289","NSW",103,"Banks",27,"Riverwood North",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",798,-1.48
"290","NSW",103,"Banks",27,"Riverwood North",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",367,1.48
"291","NSW",103,"Banks",28,"Riverwood South",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",785,-0.22
"292","NSW",103,"Banks",28,"Riverwood South",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",657,0.22
"293","NSW",103,"Banks",35,"South Hurstville",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",352,-14.84
"294","NSW",103,"Banks",35,"South Hurstville",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",630,14.84
"295","NSW",103,"Banks",33594,"Special Hospital Team 1",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",81,-10.06
"296","NSW",103,"Banks",33594,"Special Hospital Team 1",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",132,10.06
"297","NSW",103,"Banks",14011,"Sydney (Banks)",24568,"MELHAM","Daryl",1,"N","Y","ALP","Labor",97,0.88
"298","NSW",103,"Banks",14011,"Sydney (Banks)",23182,"COLEMAN","David",8,"Y","N","LP","Liberal",60,-0.88
"299","NSW",104,"Barton",32,"Arncliffe",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",463,9.18
"300","NSW",104,"Barton",32,"Arncliffe",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",557,-9.18
"301","NSW",104,"Barton",34,"Arncliffe Central",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",442,5.9
"302","NSW",104,"Barton",34,"Arncliffe Central",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",706,-5.9
"303","NSW",104,"Barton",2642,"Arncliffe West",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",1092,9.73
"304","NSW",104,"Barton",2642,"Arncliffe West",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",1229,-9.73
"305","NSW",104,"Barton",2643,"Bardwell Park",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",520,8.06
"306","NSW",104,"Barton",2643,"Bardwell Park",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",446,-8.06
"307","NSW",104,"Barton",2645,"Beverly Hills",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",536,5.14
"308","NSW",104,"Barton",2645,"Beverly Hills",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",515,-5.14
"309","NSW",104,"Barton",2670,"Beverly Hills Central",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",549,5.49
"310","NSW",104,"Barton",2670,"Beverly Hills Central",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",458,-5.49
"311","NSW",104,"Barton",2647,"Bexley",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",783,5.81
"312","NSW",104,"Barton",2647,"Bexley",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",920,-5.81
"313","NSW",104,"Barton",2648,"Bexley Central",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",372,2.9
"314","NSW",104,"Barton",2648,"Bexley Central",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",430,-2.9
"315","NSW",104,"Barton",2640,"Bexley East",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",512,4.4
"316","NSW",104,"Barton",2640,"Bexley East",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",768,-4.4
"317","NSW",104,"Barton",2649,"Bexley North",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",550,5.71
"318","NSW",104,"Barton",2649,"Bexley North",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",604,-5.71
"319","NSW",104,"Barton",34034,"Bexley South",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",298,3.14
"320","NSW",104,"Barton",34034,"Bexley South",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",355,-3.14
"321","NSW",104,"Barton",2650,"Bexley West",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",919,5.86
"322","NSW",104,"Barton",2650,"Bexley West",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",885,-5.86
"323","NSW",104,"Barton",65449,"BLV Barton PPVC",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",11,57.89
"324","NSW",104,"Barton",65449,"BLV Barton PPVC",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",8,42.11
"325","NSW",104,"Barton",39,"Brighton North",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",503,3.03
"326","NSW",104,"Barton",39,"Brighton North",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",433,-3.03
"327","NSW",104,"Barton",38,"Brighton-Le-Sands",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",1129,7.19
"328","NSW",104,"Barton",38,"Brighton-Le-Sands",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",1079,-7.19
"329","NSW",104,"Barton",2653,"Carlton",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",927,5.79
"330","NSW",104,"Barton",2653,"Carlton",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",1371,-5.79
"331","NSW",104,"Barton",47,"Carlton South (Barton)",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",1105,6.87
"332","NSW",104,"Barton",47,"Carlton South (Barton)",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",1211,-6.87
"333","NSW",104,"Barton",40,"Carss Park",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",449,7.35
"334","NSW",104,"Barton",40,"Carss Park",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",198,-7.35
"335","NSW",104,"Barton",2656,"Clemton Park (Barton)",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",889,7.43
"336","NSW",104,"Barton",2656,"Clemton Park (Barton)",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",910,-7.43
"337","NSW",104,"Barton",30095,"Divisional Office (PREPOLL)",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",0,-39.49
"338","NSW",104,"Barton",30095,"Divisional Office (PREPOLL)",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",0,-60.51
"339","NSW",104,"Barton",2659,"Earlwood",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",477,7.67
"340","NSW",104,"Barton",2659,"Earlwood",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",437,-7.67
"341","NSW",104,"Barton",2660,"Earlwood Central",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",588,11.22
"342","NSW",104,"Barton",2660,"Earlwood Central",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",477,-11.22
"343","NSW",104,"Barton",2661,"Earlwood South",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",1059,7.17
"344","NSW",104,"Barton",2661,"Earlwood South",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",1131,-7.17
"345","NSW",104,"Barton",65171,"Hurstville BARTON PPVC",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",741,7.58
"346","NSW",104,"Barton",65171,"Hurstville BARTON PPVC",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",824,-7.58
"347","NSW",104,"Barton",2666,"Kingsgrove",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",439,5.21
"348","NSW",104,"Barton",2666,"Kingsgrove",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",433,-5.22
"349","NSW",104,"Barton",2657,"Kingsgrove North",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",385,7.65
"350","NSW",104,"Barton",2657,"Kingsgrove North",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",350,-7.65
"351","NSW",104,"Barton",2667,"Kingsgrove South",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",509,6.25
"352","NSW",104,"Barton",2667,"Kingsgrove South",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",576,-6.25
"353","NSW",104,"Barton",48,"Kogarah",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",371,4.37
"354","NSW",104,"Barton",48,"Kogarah",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",520,-4.37
"355","NSW",104,"Barton",49,"Kogarah Bay",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",653,9.54
"356","NSW",104,"Barton",49,"Kogarah Bay",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",354,-9.54
"357","NSW",104,"Barton",50,"Kogarah Central",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",586,6.15
"358","NSW",104,"Barton",50,"Kogarah Central",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",801,-6.15
"359","NSW",104,"Barton",54,"Kogarah East",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",372,6.4
"360","NSW",104,"Barton",54,"Kogarah East",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",336,-6.4
"361","NSW",104,"Barton",71,"Kogarah North",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",127,6.08
"362","NSW",104,"Barton",71,"Kogarah North",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",157,-6.08
"363","NSW",104,"Barton",2654,"Kogarah West",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",399,7.15
"364","NSW",104,"Barton",2654,"Kogarah West",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",467,-7.15
"365","NSW",104,"Barton",51,"Kyeemagh",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",514,7.13
"366","NSW",104,"Barton",51,"Kyeemagh",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",415,-7.13
"367","NSW",104,"Barton",65249,"Marrickville BARTON PPVC",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",198,3.84
"368","NSW",104,"Barton",65249,"Marrickville BARTON PPVC",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",226,-3.84
"369","NSW",104,"Barton",56570,"Mccallums Hill (Barton)",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",338,9.4
"370","NSW",104,"Barton",56570,"Mccallums Hill (Barton)",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",231,-9.4
"371","NSW",104,"Barton",52,"Monterey",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",822,8.28
"372","NSW",104,"Barton",52,"Monterey",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",643,-8.28
"373","NSW",104,"Barton",2662,"North Bexley North",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",720,7.87
"374","NSW",104,"Barton",2662,"North Bexley North",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",699,-7.87
"375","NSW",104,"Barton",2672,"North Earlwood",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",704,3.7
"376","NSW",104,"Barton",2672,"North Earlwood",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",658,-3.7
"377","NSW",104,"Barton",69,"Ramsgate",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",975,10.48
"378","NSW",104,"Barton",69,"Ramsgate",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",768,-10.48
"379","NSW",104,"Barton",61,"Ramsgate Beach",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",1131,5.6
"380","NSW",104,"Barton",61,"Ramsgate Beach",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",867,-5.6
"381","NSW",104,"Barton",62,"Rockdale",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",362,6.64
"382","NSW",104,"Barton",62,"Rockdale",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",604,-6.64
"383","NSW",104,"Barton",63,"Rockdale Central",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",817,8.13
"384","NSW",104,"Barton",63,"Rockdale Central",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",1026,-8.13
"385","NSW",104,"Barton",64,"Rockdale Park",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",423,8.3
"386","NSW",104,"Barton",64,"Rockdale Park",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",437,-8.3
"387","NSW",104,"Barton",33869,"Rockdale PPVC",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",2762,7.97
"388","NSW",104,"Barton",33869,"Rockdale PPVC",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",2751,-7.97
"389","NSW",104,"Barton",2671,"Rockdale West",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",511,4.79
"390","NSW",104,"Barton",2671,"Rockdale West",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",794,-4.79
"391","NSW",104,"Barton",41,"Sandringham",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",1299,6.24
"392","NSW",104,"Barton",41,"Sandringham",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",767,-6.24
"393","NSW",104,"Barton",68,"Sans Souci",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",1276,8.12
"394","NSW",104,"Barton",68,"Sans Souci",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",740,-8.12
"395","NSW",104,"Barton",37,"Sans Souci North",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",175,9.12
"396","NSW",104,"Barton",37,"Sans Souci North",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",109,-9.12
"397","NSW",104,"Barton",33595,"Special Hospital Team 1",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",66,25.22
"398","NSW",104,"Barton",33595,"Special Hospital Team 1",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",38,-25.22
"399","NSW",104,"Barton",33765,"Special Hospital Team 2",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",75,15.03
"400","NSW",104,"Barton",33765,"Special Hospital Team 2",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",65,-15.03
"401","NSW",104,"Barton",38392,"Special Hospital Team 3",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",35,9.22
"402","NSW",104,"Barton",38392,"Special Hospital Team 3",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",37,-9.22
"403","NSW",104,"Barton",14014,"Sydney (Barton)",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",71,9.53
"404","NSW",104,"Barton",14014,"Sydney (Barton)",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",75,-9.53
"405","NSW",104,"Barton",2641,"Turrella",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",508,9.67
"406","NSW",104,"Barton",2641,"Turrella",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",527,-9.67
"407","NSW",104,"Barton",2673,"Undercliffe",23183,"VARVARIS","Nickolas",2,"Y","N","LP","Liberal",723,2.2
"408","NSW",104,"Barton",2673,"Undercliffe",24550,"McMAHON","Steve",5,"N","N","ALP","Labor",906,-2.2
"409","NSW",105,"Bennelong",65453,"BLV Bennelong PPVC",24738,"LI","Jason Yat-Sen",2,"N","N","ALP","Labor",12,46.15
"410","NSW",105,"Bennelong",65453,"BLV Bennelong PPVC",23197,"ALEXANDER","John",6,"Y","Y","LP","Liberal",14,53.85
"411","NSW",105,"Bennelong",33930,"Boronia Park (Bennelong)",24738,"LI","Jason Yat-Sen",2,"N","N","ALP","Labor",319,-9.42
"412","NSW",105,"Bennelong",33930,"Boronia Park (Bennelong)",23197,"ALEXANDER","John",6,"Y","Y","LP","Liberal",471,9.42
"413","NSW",105,"Bennelong",634,"Carlingford (Bennelong)",24738,"LI","Jason Yat-Sen",2,"N","N","ALP","Labor",483,-2.66
"414","NSW",105,"Bennelong",634,"Carlingford (Bennelong)",23197,"ALEXANDER","John",6,"Y","Y","LP","Liberal",653,2.66
"415","NSW",105,"Bennelong",65177,"Chatswood BENNELONG PPVC",24738,"LI","Jason Yat-Sen",2,"N","N","ALP","Labor",265,-11.05
"416","NSW",105,"Bennelong",65177,"Chatswood BENNELONG PPVC",23197,"ALEXANDER","John",6,"Y","Y","LP","Liberal",388,11.05
