2013 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:52 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,218,Indi,31542,Wodonga PPVC,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,4879,48.26
VIC,218,Indi,4119,Wodonga South,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,879,55.49
VIC,218,Indi,4119,Wodonga South,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,705,44.51
VIC,218,Indi,4121,Wooragee,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,152,58.24
VIC,218,Indi,4121,Wooragee,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,109,41.76
VIC,218,Indi,4124,Yackandandah,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,740,63.85
VIC,218,Indi,4124,Yackandandah,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,419,36.15
VIC,218,Indi,4378,Yarck,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,105,38.04
VIC,218,Indi,4378,Yarck,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,171,61.96
VIC,218,Indi,4128,Yarrunga,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,522,58.78
VIC,218,Indi,4128,Yarrunga,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,366,41.22
VIC,218,Indi,4379,Yea,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,465,44.97
VIC,218,Indi,4379,Yea,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,569,55.03
VIC,219,Isaacs,4131,Aspendale,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1116,-6.89
VIC,219,Isaacs,4131,Aspendale,23482,SPENCER,Garry,9,N,N,LP,Liberal,1228,6.89
VIC,219,Isaacs,11888,Aspendale Gardens,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1813,-3.53
VIC,219,Isaacs,11888,Aspendale Gardens,23482,SPENCER,Garry,9,N,N,LP,Liberal,1611,3.53
VIC,219,Isaacs,4132,Aspendale North,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,224,-9.06
VIC,219,Isaacs,4132,Aspendale North,23482,SPENCER,Garry,9,N,N,LP,Liberal,263,9.06
VIC,219,Isaacs,4135,Beaumaris East (Isaacs),23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,797,-8.11
VIC,219,Isaacs,4135,Beaumaris East (Isaacs),23482,SPENCER,Garry,9,N,N,LP,Liberal,1002,8.11
VIC,219,Isaacs,65539,BLV Isaacs PPVC,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,10,52.63
VIC,219,Isaacs,65539,BLV Isaacs PPVC,23482,SPENCER,Garry,9,N,N,LP,Liberal,9,47.37
VIC,219,Isaacs,4140,Bonbeach,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,713,-9.79
VIC,219,Isaacs,4140,Bonbeach,23482,SPENCER,Garry,9,N,N,LP,Liberal,691,9.79
VIC,219,Isaacs,4141,Carrum,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,864,-8.71
VIC,219,Isaacs,4141,Carrum,23482,SPENCER,Garry,9,N,N,LP,Liberal,682,8.71
VIC,219,Isaacs,3956,Carrum Downs,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1105,-6.05
VIC,219,Isaacs,3956,Carrum Downs,23482,SPENCER,Garry,9,N,N,LP,Liberal,868,6.05
VIC,219,Isaacs,64692,Carrum Downs North,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1226,-11.61
VIC,219,Isaacs,64692,Carrum Downs North,23482,SPENCER,Garry,9,N,N,LP,Liberal,1157,11.61
VIC,219,Isaacs,3957,Chandler,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1200,-1.54
VIC,219,Isaacs,3957,Chandler,23482,SPENCER,Garry,9,N,N,LP,Liberal,538,1.54
VIC,219,Isaacs,4142,Chelsea,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,503,-4.62
VIC,219,Isaacs,4142,Chelsea,23482,SPENCER,Garry,9,N,N,LP,Liberal,395,4.62
VIC,219,Isaacs,4143,Chelsea Central,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1328,-5.02
VIC,219,Isaacs,4143,Chelsea Central,23482,SPENCER,Garry,9,N,N,LP,Liberal,915,5.02
VIC,219,Isaacs,4144,Chelsea Heights,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1765,-7.7
VIC,219,Isaacs,4144,Chelsea Heights,23482,SPENCER,Garry,9,N,N,LP,Liberal,1368,7.7
VIC,219,Isaacs,64659,Cheltenham (Isaacs),23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,103,-12.98
VIC,219,Isaacs,64659,Cheltenham (Isaacs),23482,SPENCER,Garry,9,N,N,LP,Liberal,105,12.98
VIC,219,Isaacs,65707,Cheltenham Isaacs PPVC,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,657,-53.99
VIC,219,Isaacs,65707,Cheltenham Isaacs PPVC,23482,SPENCER,Garry,9,N,N,LP,Liberal,771,53.99
VIC,219,Isaacs,63938,Coomoora (Isaacs),23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,286,2.38
VIC,219,Isaacs,63938,Coomoora (Isaacs),23482,SPENCER,Garry,9,N,N,LP,Liberal,89,-2.38
VIC,219,Isaacs,58802,Dandenong ISAACS PPVC,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,650,-6.97
VIC,219,Isaacs,58802,Dandenong ISAACS PPVC,23482,SPENCER,Garry,9,N,N,LP,Liberal,430,6.97
VIC,219,Isaacs,3964,Dandenong South,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1185,-1.95
VIC,219,Isaacs,3964,Dandenong South,23482,SPENCER,Garry,9,N,N,LP,Liberal,342,1.95
