2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for QLD [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:58 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,304,Blair,6360,Esk,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,475,-4.5
QLD,304,Blair,6360,Esk,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,176,15.16
QLD,304,Blair,6360,Esk,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,36,-4.03
QLD,304,Blair,6360,Esk,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,6,0.52
QLD,304,Blair,6360,Esk,999,Informal,Informal,999,N,N,,Informal,47,-2.32
QLD,304,Blair,6361,Fernvale,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,27,-6.96
QLD,304,Blair,6361,Fernvale,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,585,0.93
QLD,304,Blair,6361,Fernvale,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,50,2.99
QLD,304,Blair,6361,Fernvale,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,10,0.6
QLD,304,Blair,6361,Fernvale,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,660,-4.49
QLD,304,Blair,6361,Fernvale,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,253,15.15
QLD,304,Blair,6361,Fernvale,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,68,-5.95
QLD,304,Blair,6361,Fernvale,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,17,1.02
QLD,304,Blair,6361,Fernvale,999,Informal,Informal,999,N,N,,Informal,95,-0.64
QLD,304,Blair,6362,Flinders View,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,29,-3.42
QLD,304,Blair,6362,Flinders View,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,424,0.9
QLD,304,Blair,6362,Flinders View,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,35,3.27
QLD,304,Blair,6362,Flinders View,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,5,0.47
QLD,304,Blair,6362,Flinders View,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,419,-2.31
QLD,304,Blair,6362,Flinders View,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,121,11.3
QLD,304,Blair,6362,Flinders View,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,27,-6.29
QLD,304,Blair,6362,Flinders View,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,11,1.03
QLD,304,Blair,6362,Flinders View,999,Informal,Informal,999,N,N,,Informal,68,0.07
QLD,304,Blair,6364,Glamorgan Vale,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,7,-1.5
QLD,304,Blair,6364,Glamorgan Vale,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,112,-3.38
QLD,304,Blair,6364,Glamorgan Vale,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,28,6.5
QLD,304,Blair,6364,Glamorgan Vale,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,1,0.23
QLD,304,Blair,6364,Glamorgan Vale,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,210,-4.76
QLD,304,Blair,6364,Glamorgan Vale,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,51,11.83
QLD,304,Blair,6364,Glamorgan Vale,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,14,-6.1
QLD,304,Blair,6364,Glamorgan Vale,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,8,1.86
QLD,304,Blair,6364,Glamorgan Vale,999,Informal,Informal,999,N,N,,Informal,32,1.74
QLD,304,Blair,6445,Grandchester,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,2,-1.69
QLD,304,Blair,6445,Grandchester,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,70,-9.15
QLD,304,Blair,6445,Grandchester,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,21,7.78
QLD,304,Blair,6445,Grandchester,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,3,1.11
QLD,304,Blair,6445,Grandchester,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,126,-0.19
QLD,304,Blair,6445,Grandchester,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,37,13.7
QLD,304,Blair,6445,Grandchester,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,9,-7.44
QLD,304,Blair,6445,Grandchester,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,2,0.74
QLD,304,Blair,6445,Grandchester,999,Informal,Informal,999,N,N,,Informal,11,-0.41
QLD,304,Blair,6366,Haigslea,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,8,-1.92
QLD,304,Blair,6366,Haigslea,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,83,1.12
QLD,304,Blair,6366,Haigslea,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,18,5.73
QLD,304,Blair,6366,Haigslea,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,1,0.32
QLD,304,Blair,6366,Haigslea,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,159,-12.43
QLD,304,Blair,6366,Haigslea,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,33,10.51
QLD,304,Blair,6366,Haigslea,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,10,-0.7
QLD,304,Blair,6366,Haigslea,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,2,0.64
QLD,304,Blair,6366,Haigslea,999,Informal,Informal,999,N,N,,Informal,18,1.42
QLD,304,Blair,6367,Ipswich,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,14,-0.99
QLD,304,Blair,6367,Ipswich,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,180,0.47
QLD,304,Blair,6367,Ipswich,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,2,0.5
QLD,304,Blair,6367,Ipswich,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,1,0.25
QLD,304,Blair,6367,Ipswich,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,136,2.73
QLD,304,Blair,6367,Ipswich,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,23,5.69
QLD,304,Blair,6367,Ipswich,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,41,-7.41
QLD,304,Blair,6367,Ipswich,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,7,1.73
QLD,304,Blair,6367,Ipswich,999,Informal,Informal,999,N,N,,Informal,20,0.44
QLD,304,Blair,47733,Ipswich BLAIR PPVC,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,192,-1.65
QLD,304,Blair,47733,Ipswich BLAIR PPVC,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,2790,0.1
QLD,304,Blair,47733,Ipswich BLAIR PPVC,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,225,3.29
QLD,304,Blair,47733,Ipswich BLAIR PPVC,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,46,0.67
QLD,304,Blair,47733,Ipswich BLAIR PPVC,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,2491,-3.19
QLD,304,Blair,47733,Ipswich BLAIR PPVC,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,783,11.44
QLD,304,Blair,47733,Ipswich BLAIR PPVC,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,237,-7.35
QLD,304,Blair,47733,Ipswich BLAIR PPVC,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,82,1.2
QLD,304,Blair,47733,Ipswich BLAIR PPVC,999,Informal,Informal,999,N,N,,Informal,285,0.13
QLD,304,Blair,6352,Ipswich Central,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,31,-0.42
QLD,304,Blair,6352,Ipswich Central,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,509,2.9
QLD,304,Blair,6352,Ipswich Central,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,23,2.09
QLD,304,Blair,6352,Ipswich Central,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,4,0.36
QLD,304,Blair,6352,Ipswich Central,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,359,-1.56
QLD,304,Blair,6352,Ipswich Central,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,86,7.81
QLD,304,Blair,6352,Ipswich Central,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,77,-8.36
QLD,304,Blair,6352,Ipswich Central,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,12,1.09
QLD,304,Blair,6352,Ipswich Central,999,Informal,Informal,999,N,N,,Informal,45,-0.67
