2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for WA [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:54 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,235,Brand,11894,Greenfields (Brand),24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),115,-5.19
WA,235,Brand,11894,Greenfields (Brand),24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,19,1.28
WA,235,Brand,11894,Greenfields (Brand),23836,GORDIN,Donna,9,N,N,LP,Liberal,519,-5.94
WA,235,Brand,11894,Greenfields (Brand),999,Informal,Informal,999,N,N,,Informal,134,2.36
WA,235,Brand,33043,Greenfields BRAND PPVC,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,128,0.33
WA,235,Brand,33043,Greenfields BRAND PPVC,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,211,4.75
WA,235,Brand,33043,Greenfields BRAND PPVC,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,1658,-4.56
WA,235,Brand,33043,Greenfields BRAND PPVC,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,28,0.63
WA,235,Brand,33043,Greenfields BRAND PPVC,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,24,0.54
WA,235,Brand,33043,Greenfields BRAND PPVC,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,28,0.63
WA,235,Brand,33043,Greenfields BRAND PPVC,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),233,-4.18
WA,235,Brand,33043,Greenfields BRAND PPVC,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,68,1.53
WA,235,Brand,33043,Greenfields BRAND PPVC,23836,GORDIN,Donna,9,N,N,LP,Liberal,2068,1.76
WA,235,Brand,33043,Greenfields BRAND PPVC,999,Informal,Informal,999,N,N,,Informal,182,0.57
WA,235,Brand,31809,Greenfields East,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,37,0.93
WA,235,Brand,31809,Greenfields East,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,59,6.32
WA,235,Brand,31809,Greenfields East,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,408,0.37
WA,235,Brand,31809,Greenfields East,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,3,0.32
WA,235,Brand,31809,Greenfields East,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,8,0.86
WA,235,Brand,31809,Greenfields East,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,13,1.39
WA,235,Brand,31809,Greenfields East,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),81,-6.97
WA,235,Brand,31809,Greenfields East,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,9,0.96
WA,235,Brand,31809,Greenfields East,23836,GORDIN,Donna,9,N,N,LP,Liberal,316,-3.01
WA,235,Brand,31809,Greenfields East,999,Informal,Informal,999,N,N,,Informal,63,-1.15
WA,235,Brand,7488,Hillman,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,32,-0.01
WA,235,Brand,7488,Hillman,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,113,8.48
WA,235,Brand,7488,Hillman,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,638,1.44
WA,235,Brand,7488,Hillman,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,4,0.3
WA,235,Brand,7488,Hillman,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,13,0.98
WA,235,Brand,7488,Hillman,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,10,0.75
WA,235,Brand,7488,Hillman,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),102,-11.13
WA,235,Brand,7488,Hillman,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,22,1.65
WA,235,Brand,7488,Hillman,23836,GORDIN,Donna,9,N,N,LP,Liberal,399,-0.47
WA,235,Brand,7488,Hillman,999,Informal,Informal,999,N,N,,Informal,84,-0.2
WA,235,Brand,47748,Lakelands,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,31,-0.76
WA,235,Brand,47748,Lakelands,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,118,8.53
WA,235,Brand,47748,Lakelands,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,451,-2.33
WA,235,Brand,47748,Lakelands,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,4,0.29
WA,235,Brand,47748,Lakelands,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,5,0.36
WA,235,Brand,47748,Lakelands,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,14,1.01
WA,235,Brand,47748,Lakelands,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),88,-4.93
WA,235,Brand,47748,Lakelands,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,31,2.24
WA,235,Brand,47748,Lakelands,23836,GORDIN,Donna,9,N,N,LP,Liberal,642,-1.41
WA,235,Brand,47748,Lakelands,999,Informal,Informal,999,N,N,,Informal,73,-0.49
WA,235,Brand,11896,Leda,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,39,-0.81
WA,235,Brand,11896,Leda,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,177,8.77
WA,235,Brand,11896,Leda,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,980,1.73
WA,235,Brand,11896,Leda,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,11,0.54
WA,235,Brand,11896,Leda,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,14,0.69
WA,235,Brand,11896,Leda,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,16,0.79
WA,235,Brand,11896,Leda,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),169,-10.26
WA,235,Brand,11896,Leda,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,48,2.38
WA,235,Brand,11896,Leda,23836,GORDIN,Donna,9,N,N,LP,Liberal,565,-0.67
WA,235,Brand,11896,Leda,999,Informal,Informal,999,N,N,,Informal,163,2.27
WA,235,Brand,7490,Madora Bay,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,12,-0.9
WA,235,Brand,7490,Madora Bay,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,43,6.4
WA,235,Brand,7490,Madora Bay,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,227,-1.92
WA,235,Brand,7490,Madora Bay,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,7,1.04
WA,235,Brand,7490,Madora Bay,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,4,0.6
WA,235,Brand,7490,Madora Bay,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,7,1.04
WA,235,Brand,7490,Madora Bay,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),43,-6.55
WA,235,Brand,7490,Madora Bay,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,9,1.34
WA,235,Brand,7490,Madora Bay,23836,GORDIN,Donna,9,N,N,LP,Liberal,320,1.02
WA,235,Brand,7490,Madora Bay,999,Informal,Informal,999,N,N,,Informal,46,1.74
WA,235,Brand,11897,Meadow Springs,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,34,-0.23
WA,235,Brand,11897,Meadow Springs,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,85,6.28
WA,235,Brand,11897,Meadow Springs,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,513,0.26
WA,235,Brand,11897,Meadow Springs,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,2,0.15
WA,235,Brand,11897,Meadow Springs,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,9,0.67
WA,235,Brand,11897,Meadow Springs,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,7,0.52
WA,235,Brand,11897,Meadow Springs,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),101,-3.43
WA,235,Brand,11897,Meadow Springs,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,13,0.96
WA,235,Brand,11897,Meadow Springs,23836,GORDIN,Donna,9,N,N,LP,Liberal,589,-3.63
WA,235,Brand,11897,Meadow Springs,999,Informal,Informal,999,N,N,,Informal,70,0.36
