2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:10 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,31744,Karoo,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,99,3.01
VIC,197,Aston,31744,Karoo,999,Informal,Informal,999,N,N,,Informal,129,-0.3
VIC,197,Aston,2957,Kent Park,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,276,-11.95
VIC,197,Aston,2957,Kent Park,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,11,1.23
VIC,197,Aston,2957,Kent Park,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,57,-4.76
VIC,197,Aston,2957,Kent Park,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,462,9.96
VIC,197,Aston,2957,Kent Park,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,41,4.59
VIC,197,Aston,2957,Kent Park,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,18,-2.32
VIC,197,Aston,2957,Kent Park,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,29,3.24
VIC,197,Aston,2957,Kent Park,999,Informal,Informal,999,N,N,,Informal,42,0.42
VIC,197,Aston,2958,Knox Gardens,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,890,-4.78
VIC,197,Aston,2958,Knox Gardens,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,22,0.82
VIC,197,Aston,2958,Knox Gardens,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,131,-3.66
VIC,197,Aston,2958,Knox Gardens,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,1423,5.54
VIC,197,Aston,2958,Knox Gardens,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,80,2.97
VIC,197,Aston,2958,Knox Gardens,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,86,-3.04
VIC,197,Aston,2958,Knox Gardens,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,58,2.16
VIC,197,Aston,2958,Knox Gardens,999,Informal,Informal,999,N,N,,Informal,130,0.42
VIC,197,Aston,2956,Knoxfield,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,772,-6.96
VIC,197,Aston,2956,Knoxfield,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,23,1.04
VIC,197,Aston,2956,Knoxfield,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,113,-4
VIC,197,Aston,2956,Knoxfield,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,1058,4.99
